id,initial_charge,output_targets,neuron_type,rules
712,0,"[5034, -5033, -5710, 5709, 6386, 6385, -7062, -7061, 7738, -7737, -8414, 8413]",0,"[0,1,1,1,0]"
713,0,"[5035, -5034, -5711, 5710, 6387, 6386, -7063, -7062, 7739, -7738, -8415, 8414]",0,"[0,1,1,1,0]"
714,0,"[5036, -5035, -5712, 5711, 6388, 6387, -7064, -7063, 7740, -7739, -8416, 8415]",0,"[0,1,1,1,0]"
715,0,"[5037, -5036, -5713, 5712, 6389, 6388, -7065, -7064, 7741, -7740, -8417, 8416]",0,"[0,1,1,1,0]"
716,0,"[5038, -5037, -5714, 5713, 6390, 6389, -7066, -7065, 7742, -7741, -8418, 8417]",0,"[0,1,1,1,0]"
717,0,"[5039, -5038, -5715, 5714, 6391, 6390, -7067, -7066, 7743, -7742, -8419, 8418]",0,"[0,1,1,1,0]"
718,0,"[5040, -5039, -5716, 5715, 6392, 6391, -7068, -7067, 7744, -7743, -8420, 8419]",0,"[0,1,1,1,0]"
719,0,"[5041, -5040, -5717, 5716, 6393, 6392, -7069, -7068, 7745, -7744, -8421, 8420]",0,"[0,1,1,1,0]"
720,0,"[5042, -5041, -5718, 5717, 6394, 6393, -7070, -7069, 7746, -7745, -8422, 8421]",0,"[0,1,1,1,0]"
721,0,"[5043, -5042, -5719, 5718, 6395, 6394, -7071, -7070, 7747, -7746, -8423, 8422]",0,"[0,1,1,1,0]"
722,0,"[5044, -5043, -5720, 5719, 6396, 6395, -7072, -7071, 7748, -7747, -8424, 8423]",0,"[0,1,1,1,0]"
723,0,"[5045, -5044, -5721, 5720, 6397, 6396, -7073, -7072, 7749, -7748, -8425, 8424]",0,"[0,1,1,1,0]"
724,0,"[5046, -5045, -5722, 5721, 6398, 6397, -7074, -7073, 7750, -7749, -8426, 8425]",0,"[0,1,1,1,0]"
725,0,"[5047, -5046, -5723, 5722, 6399, 6398, -7075, -7074, 7751, -7750, -8427, 8426]",0,"[0,1,1,1,0]"
726,0,"[5048, -5047, -5724, 5723, 6400, 6399, -7076, -7075, 7752, -7751, -8428, 8427]",0,"[0,1,1,1,0]"
727,0,"[5049, -5048, -5725, 5724, 6401, 6400, -7077, -7076, 7753, -7752, -8429, 8428]",0,"[0,1,1,1,0]"
728,0,"[-5049, 5725, 6401, -7077, -7753, 8429]",0,"[0,1,1,1,0]"
4374,0,[8430],1,"[0,2,0,1,0]"
4375,0,[8431],1,"[0,2,0,1,0]"
4376,0,[8432],1,"[0,2,0,1,0]"
4377,0,[8433],1,"[0,2,0,1,0]"
4378,0,[8434],1,"[0,2,0,1,0]"
4379,0,[8435],1,"[0,2,0,1,0]"
4380,0,[8436],1,"[0,2,0,1,0]"
4381,0,[8437],1,"[0,2,0,1,0]"
4382,0,[8438],1,"[0,2,0,1,0]"
4383,0,[8439],1,"[0,2,0,1,0]"
4384,0,[8440],1,"[0,2,0,1,0]"
4385,0,[8441],1,"[0,2,0,1,0]"
4386,0,[8442],1,"[0,2,0,1,0]"
4387,0,[8443],1,"[0,2,0,1,0]"
4388,0,[8444],1,"[0,2,0,1,0]"
4389,0,[8445],1,"[0,2,0,1,0]"
4390,0,[8446],1,"[0,2,0,1,0]"
4391,0,[8447],1,"[0,2,0,1,0]"
4392,0,[8448],1,"[0,2,0,1,0]"
4393,0,[8449],1,"[0,2,0,1,0]"
4394,0,[8450],1,"[0,2,0,1,0]"
4395,0,[8451],1,"[0,2,0,1,0]"
4396,0,[8452],1,"[0,2,0,1,0]"
4397,0,[8453],1,"[0,2,0,1,0]"
4398,0,[8454],1,"[0,2,0,1,0]"
4399,0,[8455],1,"[0,2,0,1,0]"
4400,0,[8456],1,"[0,2,0,1,0]"
4401,0,[8457],1,"[0,2,0,1,0]"
4402,0,[8458],1,"[0,2,0,1,0]"
4403,0,[8459],1,"[0,2,0,1,0]"
4404,0,[8460],1,"[0,2,0,1,0]"
4405,0,[8461],1,"[0,2,0,1,0]"
4406,0,[8462],1,"[0,2,0,1,0]"
4407,0,[8463],1,"[0,2,0,1,0]"
4408,0,[8464],1,"[0,2,0,1,0]"
4409,0,[8465],1,"[0,2,0,1,0]"
4410,0,[8466],1,"[0,2,0,1,0]"
4411,0,[8467],1,"[0,2,0,1,0]"
4412,0,[8468],1,"[0,2,0,1,0]"
4413,0,[8469],1,"[0,2,0,1,0]"
4414,0,[8470],1,"[0,2,0,1,0]"
4415,0,[8471],1,"[0,2,0,1,0]"
4416,0,[8472],1,"[0,2,0,1,0]"
4417,0,[8473],1,"[0,2,0,1,0]"
4418,0,[8474],1,"[0,2,0,1,0]"
4419,0,[8475],1,"[0,2,0,1,0]"
4420,0,[8476],1,"[0,2,0,1,0]"
4421,0,[8477],1,"[0,2,0,1,0]"
4422,0,[8478],1,"[0,2,0,1,0]"
4423,0,[8479],1,"[0,2,0,1,0]"
4424,0,[8480],1,"[0,2,0,1,0]"
4425,0,[8481],1,"[0,2,0,1,0]"
4426,0,[8482],1,"[0,2,0,1,0]"
4427,0,[8483],1,"[0,2,0,1,0]"
4428,0,[8484],1,"[0,2,0,1,0]"
4429,0,[8485],1,"[0,2,0,1,0]"
4430,0,[8486],1,"[0,2,0,1,0]"
4431,0,[8487],1,"[0,2,0,1,0]"
4432,0,[8488],1,"[0,2,0,1,0]"
4433,0,[8489],1,"[0,2,0,1,0]"
4434,0,[8490],1,"[0,2,0,1,0]"
4435,0,[8491],1,"[0,2,0,1,0]"
4436,0,[8492],1,"[0,2,0,1,0]"
4437,0,[8493],1,"[0,2,0,1,0]"
4438,0,[8494],1,"[0,2,0,1,0]"
4439,0,[8495],1,"[0,2,0,1,0]"
4440,0,[8496],1,"[0,2,0,1,0]"
4441,0,[8497],1,"[0,2,0,1,0]"
4442,0,[8498],1,"[0,2,0,1,0]"
4443,0,[8499],1,"[0,2,0,1,0]"
4444,0,[8500],1,"[0,2,0,1,0]"
4445,0,[8501],1,"[0,2,0,1,0]"
4446,0,[8502],1,"[0,2,0,1,0]"
4447,0,[8503],1,"[0,2,0,1,0]"
4448,0,[8504],1,"[0,2,0,1,0]"
4449,0,[8505],1,"[0,2,0,1,0]"
4450,0,[8506],1,"[0,2,0,1,0]"
4451,0,[8507],1,"[0,2,0,1,0]"
4452,0,[8508],1,"[0,2,0,1,0]"
4453,0,[8509],1,"[0,2,0,1,0]"
4454,0,[8510],1,"[0,2,0,1,0]"
4455,0,[8511],1,"[0,2,0,1,0]"
4456,0,[8512],1,"[0,2,0,1,0]"
4457,0,[8513],1,"[0,2,0,1,0]"
4458,0,[8514],1,"[0,2,0,1,0]"
4459,0,[8515],1,"[0,2,0,1,0]"
4460,0,[8516],1,"[0,2,0,1,0]"
4461,0,[8517],1,"[0,2,0,1,0]"
4462,0,[8518],1,"[0,2,0,1,0]"
4463,0,[8519],1,"[0,2,0,1,0]"
4464,0,[8520],1,"[0,2,0,1,0]"
4465,0,[8521],1,"[0,2,0,1,0]"
4466,0,[8522],1,"[0,2,0,1,0]"
4467,0,[8523],1,"[0,2,0,1,0]"
4468,0,[8524],1,"[0,2,0,1,0]"
4469,0,[8525],1,"[0,2,0,1,0]"
4470,0,[8526],1,"[0,2,0,1,0]"
4471,0,[8527],1,"[0,2,0,1,0]"
4472,0,[8528],1,"[0,2,0,1,0]"
4473,0,[8529],1,"[0,2,0,1,0]"
4474,0,[8530],1,"[0,2,0,1,0]"
4475,0,[8531],1,"[0,2,0,1,0]"
4476,0,[8532],1,"[0,2,0,1,0]"
4477,0,[8533],1,"[0,2,0,1,0]"
4478,0,[8534],1,"[0,2,0,1,0]"
4479,0,[8535],1,"[0,2,0,1,0]"
4480,0,[8536],1,"[0,2,0,1,0]"
4481,0,[8537],1,"[0,2,0,1,0]"
4482,0,[8538],1,"[0,2,0,1,0]"
4483,0,[8539],1,"[0,2,0,1,0]"
4484,0,[8540],1,"[0,2,0,1,0]"
4485,0,[8541],1,"[0,2,0,1,0]"
4486,0,[8542],1,"[0,2,0,1,0]"
4487,0,[8543],1,"[0,2,0,1,0]"
4488,0,[8544],1,"[0,2,0,1,0]"
4489,0,[8545],1,"[0,2,0,1,0]"
4490,0,[8546],1,"[0,2,0,1,0]"
4491,0,[8547],1,"[0,2,0,1,0]"
4492,0,[8548],1,"[0,2,0,1,0]"
4493,0,[8549],1,"[0,2,0,1,0]"
4494,0,[8550],1,"[0,2,0,1,0]"
4495,0,[8551],1,"[0,2,0,1,0]"
4496,0,[8552],1,"[0,2,0,1,0]"
4497,0,[8553],1,"[0,2,0,1,0]"
4498,0,[8554],1,"[0,2,0,1,0]"
4499,0,[8555],1,"[0,2,0,1,0]"
4500,0,[8556],1,"[0,2,0,1,0]"
4501,0,[8557],1,"[0,2,0,1,0]"
4502,0,[8558],1,"[0,2,0,1,0]"
4503,0,[8559],1,"[0,2,0,1,0]"
4504,0,[8560],1,"[0,2,0,1,0]"
4505,0,[8561],1,"[0,2,0,1,0]"
4506,0,[8562],1,"[0,2,0,1,0]"
4507,0,[8563],1,"[0,2,0,1,0]"
4508,0,[8564],1,"[0,2,0,1,0]"
4509,0,[8565],1,"[0,2,0,1,0]"
4510,0,[8566],1,"[0,2,0,1,0]"
4511,0,[8567],1,"[0,2,0,1,0]"
4512,0,[8568],1,"[0,2,0,1,0]"
4513,0,[8569],1,"[0,2,0,1,0]"
4514,0,[8570],1,"[0,2,0,1,0]"
4515,0,[8571],1,"[0,2,0,1,0]"
4516,0,[8572],1,"[0,2,0,1,0]"
4517,0,[8573],1,"[0,2,0,1,0]"
4518,0,[8574],1,"[0,2,0,1,0]"
4519,0,[8575],1,"[0,2,0,1,0]"
4520,0,[8576],1,"[0,2,0,1,0]"
4521,0,[8577],1,"[0,2,0,1,0]"
4522,0,[8578],1,"[0,2,0,1,0]"
4523,0,[8579],1,"[0,2,0,1,0]"
4524,0,[8580],1,"[0,2,0,1,0]"
4525,0,[8581],1,"[0,2,0,1,0]"
4526,0,[8582],1,"[0,2,0,1,0]"
4527,0,[8583],1,"[0,2,0,1,0]"
4528,0,[8584],1,"[0,2,0,1,0]"
4529,0,[8585],1,"[0,2,0,1,0]"
4530,0,[8586],1,"[0,2,0,1,0]"
4531,0,[8587],1,"[0,2,0,1,0]"
4532,0,[8588],1,"[0,2,0,1,0]"
4533,0,[8589],1,"[0,2,0,1,0]"
4534,0,[8590],1,"[0,2,0,1,0]"
4535,0,[8591],1,"[0,2,0,1,0]"
4536,0,[8592],1,"[0,2,0,1,0]"
4537,0,[8593],1,"[0,2,0,1,0]"
4538,0,[8594],1,"[0,2,0,1,0]"
4539,0,[8595],1,"[0,2,0,1,0]"
4540,0,[8596],1,"[0,2,0,1,0]"
4541,0,[8597],1,"[0,2,0,1,0]"
4542,0,[8598],1,"[0,2,0,1,0]"
4543,0,[8599],1,"[0,2,0,1,0]"
4544,0,[8600],1,"[0,2,0,1,0]"
4545,0,[8601],1,"[0,2,0,1,0]"
4546,0,[8602],1,"[0,2,0,1,0]"
4547,0,[8603],1,"[0,2,0,1,0]"
4548,0,[8604],1,"[0,2,0,1,0]"
4549,0,[8605],1,"[0,2,0,1,0]"
4550,0,[8606],1,"[0,2,0,1,0]"
4551,0,[8607],1,"[0,2,0,1,0]"
4552,0,[8608],1,"[0,2,0,1,0]"
4553,0,[8609],1,"[0,2,0,1,0]"
4554,0,[8610],1,"[0,2,0,1,0]"
4555,0,[8611],1,"[0,2,0,1,0]"
4556,0,[8612],1,"[0,2,0,1,0]"
4557,0,[8613],1,"[0,2,0,1,0]"
4558,0,[8614],1,"[0,2,0,1,0]"
4559,0,[8615],1,"[0,2,0,1,0]"
4560,0,[8616],1,"[0,2,0,1,0]"
4561,0,[8617],1,"[0,2,0,1,0]"
4562,0,[8618],1,"[0,2,0,1,0]"
4563,0,[8619],1,"[0,2,0,1,0]"
4564,0,[8620],1,"[0,2,0,1,0]"
4565,0,[8621],1,"[0,2,0,1,0]"
4566,0,[8622],1,"[0,2,0,1,0]"
4567,0,[8623],1,"[0,2,0,1,0]"
4568,0,[8624],1,"[0,2,0,1,0]"
4569,0,[8625],1,"[0,2,0,1,0]"
4570,0,[8626],1,"[0,2,0,1,0]"
4571,0,[8627],1,"[0,2,0,1,0]"
4572,0,[8628],1,"[0,2,0,1,0]"
4573,0,[8629],1,"[0,2,0,1,0]"
4574,0,[8630],1,"[0,2,0,1,0]"
4575,0,[8631],1,"[0,2,0,1,0]"
4576,0,[8632],1,"[0,2,0,1,0]"
4577,0,[8633],1,"[0,2,0,1,0]"
4578,0,[8634],1,"[0,2,0,1,0]"
4579,0,[8635],1,"[0,2,0,1,0]"
4580,0,[8636],1,"[0,2,0,1,0]"
4581,0,[8637],1,"[0,2,0,1,0]"
4582,0,[8638],1,"[0,2,0,1,0]"
4583,0,[8639],1,"[0,2,0,1,0]"
4584,0,[8640],1,"[0,2,0,1,0]"
4585,0,[8641],1,"[0,2,0,1,0]"
4586,0,[8642],1,"[0,2,0,1,0]"
4587,0,[8643],1,"[0,2,0,1,0]"
4588,0,[8644],1,"[0,2,0,1,0]"
4589,0,[8645],1,"[0,2,0,1,0]"
4590,0,[8646],1,"[0,2,0,1,0]"
4591,0,[8647],1,"[0,2,0,1,0]"
4592,0,[8648],1,"[0,2,0,1,0]"
4593,0,[8649],1,"[0,2,0,1,0]"
4594,0,[8650],1,"[0,2,0,1,0]"
4595,0,[8651],1,"[0,2,0,1,0]"
4596,0,[8652],1,"[0,2,0,1,0]"
4597,0,[8653],1,"[0,2,0,1,0]"
4598,0,[8654],1,"[0,2,0,1,0]"
4599,0,[8655],1,"[0,2,0,1,0]"
4600,0,[8656],1,"[0,2,0,1,0]"
4601,0,[8657],1,"[0,2,0,1,0]"
4602,0,[8658],1,"[0,2,0,1,0]"
4603,0,[8659],1,"[0,2,0,1,0]"
4604,0,[8660],1,"[0,2,0,1,0]"
4605,0,[8661],1,"[0,2,0,1,0]"
4606,0,[8662],1,"[0,2,0,1,0]"
4607,0,[8663],1,"[0,2,0,1,0]"
4608,0,[8664],1,"[0,2,0,1,0]"
4609,0,[8665],1,"[0,2,0,1,0]"
4610,0,[8666],1,"[0,2,0,1,0]"
4611,0,[8667],1,"[0,2,0,1,0]"
4612,0,[8668],1,"[0,2,0,1,0]"
4613,0,[8669],1,"[0,2,0,1,0]"
4614,0,[8670],1,"[0,2,0,1,0]"
4615,0,[8671],1,"[0,2,0,1,0]"
4616,0,[8672],1,"[0,2,0,1,0]"
4617,0,[8673],1,"[0,2,0,1,0]"
4618,0,[8674],1,"[0,2,0,1,0]"
4619,0,[8675],1,"[0,2,0,1,0]"
4620,0,[8676],1,"[0,2,0,1,0]"
4621,0,[8677],1,"[0,2,0,1,0]"
4622,0,[8678],1,"[0,2,0,1,0]"
4623,0,[8679],1,"[0,2,0,1,0]"
4624,0,[8680],1,"[0,2,0,1,0]"
4625,0,[8681],1,"[0,2,0,1,0]"
4626,0,[8682],1,"[0,2,0,1,0]"
4627,0,[8683],1,"[0,2,0,1,0]"
4628,0,[8684],1,"[0,2,0,1,0]"
4629,0,[8685],1,"[0,2,0,1,0]"
4630,0,[8686],1,"[0,2,0,1,0]"
4631,0,[8687],1,"[0,2,0,1,0]"
4632,0,[8688],1,"[0,2,0,1,0]"
4633,0,[8689],1,"[0,2,0,1,0]"
4634,0,[8690],1,"[0,2,0,1,0]"
4635,0,[8691],1,"[0,2,0,1,0]"
4636,0,[8692],1,"[0,2,0,1,0]"
4637,0,[8693],1,"[0,2,0,1,0]"
4638,0,[8694],1,"[0,2,0,1,0]"
4639,0,[8695],1,"[0,2,0,1,0]"
4640,0,[8696],1,"[0,2,0,1,0]"
4641,0,[8697],1,"[0,2,0,1,0]"
4642,0,[8698],1,"[0,2,0,1,0]"
4643,0,[8699],1,"[0,2,0,1,0]"
4644,0,[8700],1,"[0,2,0,1,0]"
4645,0,[8701],1,"[0,2,0,1,0]"
4646,0,[8702],1,"[0,2,0,1,0]"
4647,0,[8703],1,"[0,2,0,1,0]"
4648,0,[8704],1,"[0,2,0,1,0]"
4649,0,[8705],1,"[0,2,0,1,0]"
4650,0,[8706],1,"[0,2,0,1,0]"
4651,0,[8707],1,"[0,2,0,1,0]"
4652,0,[8708],1,"[0,2,0,1,0]"
4653,0,[8709],1,"[0,2,0,1,0]"
4654,0,[8710],1,"[0,2,0,1,0]"
4655,0,[8711],1,"[0,2,0,1,0]"
4656,0,[8712],1,"[0,2,0,1,0]"
4657,0,[8713],1,"[0,2,0,1,0]"
4658,0,[8714],1,"[0,2,0,1,0]"
4659,0,[8715],1,"[0,2,0,1,0]"
4660,0,[8716],1,"[0,2,0,1,0]"
4661,0,[8717],1,"[0,2,0,1,0]"
4662,0,[8718],1,"[0,2,0,1,0]"
4663,0,[8719],1,"[0,2,0,1,0]"
4664,0,[8720],1,"[0,2,0,1,0]"
4665,0,[8721],1,"[0,2,0,1,0]"
4666,0,[8722],1,"[0,2,0,1,0]"
4667,0,[8723],1,"[0,2,0,1,0]"
4668,0,[8724],1,"[0,2,0,1,0]"
4669,0,[8725],1,"[0,2,0,1,0]"
4670,0,[8726],1,"[0,2,0,1,0]"
4671,0,[8727],1,"[0,2,0,1,0]"
4672,0,[8728],1,"[0,2,0,1,0]"
4673,0,[8729],1,"[0,2,0,1,0]"
4674,0,[8730],1,"[0,2,0,1,0]"
4675,0,[8731],1,"[0,2,0,1,0]"
4676,0,[8732],1,"[0,2,0,1,0]"
4677,0,[8733],1,"[0,2,0,1,0]"
4678,0,[8734],1,"[0,2,0,1,0]"
4679,0,[8735],1,"[0,2,0,1,0]"
4680,0,[8736],1,"[0,2,0,1,0]"
4681,0,[8737],1,"[0,2,0,1,0]"
4682,0,[8738],1,"[0,2,0,1,0]"
4683,0,[8739],1,"[0,2,0,1,0]"
4684,0,[8740],1,"[0,2,0,1,0]"
4685,0,[8741],1,"[0,2,0,1,0]"
4686,0,[8742],1,"[0,2,0,1,0]"
4687,0,[8743],1,"[0,2,0,1,0]"
4688,0,[8744],1,"[0,2,0,1,0]"
4689,0,[8745],1,"[0,2,0,1,0]"
4690,0,[8746],1,"[0,2,0,1,0]"
4691,0,[8747],1,"[0,2,0,1,0]"
4692,0,[8748],1,"[0,2,0,1,0]"
4693,0,[8749],1,"[0,2,0,1,0]"
4694,0,[8750],1,"[0,2,0,1,0]"
4695,0,[8751],1,"[0,2,0,1,0]"
4696,0,[8752],1,"[0,2,0,1,0]"
4697,0,[8753],1,"[0,2,0,1,0]"
4698,0,[8754],1,"[0,2,0,1,0]"
4699,0,[8755],1,"[0,2,0,1,0]"
4700,0,[8756],1,"[0,2,0,1,0]"
4701,0,[8757],1,"[0,2,0,1,0]"
4702,0,[8758],1,"[0,2,0,1,0]"
4703,0,[8759],1,"[0,2,0,1,0]"
4704,0,[8760],1,"[0,2,0,1,0]"
4705,0,[8761],1,"[0,2,0,1,0]"
4706,0,[8762],1,"[0,2,0,1,0]"
4707,0,[8763],1,"[0,2,0,1,0]"
4708,0,[8764],1,"[0,2,0,1,0]"
4709,0,[8765],1,"[0,2,0,1,0]"
4710,0,[8766],1,"[0,2,0,1,0]"
4711,0,[8767],1,"[0,2,0,1,0]"
4712,0,[8768],1,"[0,2,0,1,0]"
4713,0,[8769],1,"[0,2,0,1,0]"
4714,0,[8770],1,"[0,2,0,1,0]"
4715,0,[8771],1,"[0,2,0,1,0]"
4716,0,[8772],1,"[0,2,0,1,0]"
4717,0,[8773],1,"[0,2,0,1,0]"
4718,0,[8774],1,"[0,2,0,1,0]"
4719,0,[8775],1,"[0,2,0,1,0]"
4720,0,[8776],1,"[0,2,0,1,0]"
4721,0,[8777],1,"[0,2,0,1,0]"
4722,0,[8778],1,"[0,2,0,1,0]"
4723,0,[8779],1,"[0,2,0,1,0]"
4724,0,[8780],1,"[0,2,0,1,0]"
4725,0,[8781],1,"[0,2,0,1,0]"
4726,0,[8782],1,"[0,2,0,1,0]"
4727,0,[8783],1,"[0,2,0,1,0]"
4728,0,[8784],1,"[0,2,0,1,0]"
4729,0,[8785],1,"[0,2,0,1,0]"
4730,0,[8786],1,"[0,2,0,1,0]"
4731,0,[8787],1,"[0,2,0,1,0]"
4732,0,[8788],1,"[0,2,0,1,0]"
4733,0,[8789],1,"[0,2,0,1,0]"
4734,0,[8790],1,"[0,2,0,1,0]"
4735,0,[8791],1,"[0,2,0,1,0]"
4736,0,[8792],1,"[0,2,0,1,0]"
4737,0,[8793],1,"[0,2,0,1,0]"
4738,0,[8794],1,"[0,2,0,1,0]"
4739,0,[8795],1,"[0,2,0,1,0]"
4740,0,[8796],1,"[0,2,0,1,0]"
4741,0,[8797],1,"[0,2,0,1,0]"
4742,0,[8798],1,"[0,2,0,1,0]"
4743,0,[8799],1,"[0,2,0,1,0]"
4744,0,[8800],1,"[0,2,0,1,0]"
4745,0,[8801],1,"[0,2,0,1,0]"
4746,0,[8802],1,"[0,2,0,1,0]"
4747,0,[8803],1,"[0,2,0,1,0]"
4748,0,[8804],1,"[0,2,0,1,0]"
4749,0,[8805],1,"[0,2,0,1,0]"
4750,0,[8806],1,"[0,2,0,1,0]"
4751,0,[8807],1,"[0,2,0,1,0]"
4752,0,[8808],1,"[0,2,0,1,0]"
4753,0,[8809],1,"[0,2,0,1,0]"
4754,0,[8810],1,"[0,2,0,1,0]"
4755,0,[8811],1,"[0,2,0,1,0]"
4756,0,[8812],1,"[0,2,0,1,0]"
4757,0,[8813],1,"[0,2,0,1,0]"
4758,0,[8814],1,"[0,2,0,1,0]"
4759,0,[8815],1,"[0,2,0,1,0]"
4760,0,[8816],1,"[0,2,0,1,0]"
4761,0,[8817],1,"[0,2,0,1,0]"
4762,0,[8818],1,"[0,2,0,1,0]"
4763,0,[8819],1,"[0,2,0,1,0]"
4764,0,[8820],1,"[0,2,0,1,0]"
4765,0,[8821],1,"[0,2,0,1,0]"
4766,0,[8822],1,"[0,2,0,1,0]"
4767,0,[8823],1,"[0,2,0,1,0]"
4768,0,[8824],1,"[0,2,0,1,0]"
4769,0,[8825],1,"[0,2,0,1,0]"
4770,0,[8826],1,"[0,2,0,1,0]"
4771,0,[8827],1,"[0,2,0,1,0]"
4772,0,[8828],1,"[0,2,0,1,0]"
4773,0,[8829],1,"[0,2,0,1,0]"
4774,0,[8830],1,"[0,2,0,1,0]"
4775,0,[8831],1,"[0,2,0,1,0]"
4776,0,[8832],1,"[0,2,0,1,0]"
4777,0,[8833],1,"[0,2,0,1,0]"
4778,0,[8834],1,"[0,2,0,1,0]"
4779,0,[8835],1,"[0,2,0,1,0]"
4780,0,[8836],1,"[0,2,0,1,0]"
4781,0,[8837],1,"[0,2,0,1,0]"
4782,0,[8838],1,"[0,2,0,1,0]"
4783,0,[8839],1,"[0,2,0,1,0]"
4784,0,[8840],1,"[0,2,0,1,0]"
4785,0,[8841],1,"[0,2,0,1,0]"
4786,0,[8842],1,"[0,2,0,1,0]"
4787,0,[8843],1,"[0,2,0,1,0]"
4788,0,[8844],1,"[0,2,0,1,0]"
4789,0,[8845],1,"[0,2,0,1,0]"
4790,0,[8846],1,"[0,2,0,1,0]"
4791,0,[8847],1,"[0,2,0,1,0]"
4792,0,[8848],1,"[0,2,0,1,0]"
4793,0,[8849],1,"[0,2,0,1,0]"
4794,0,[8850],1,"[0,2,0,1,0]"
4795,0,[8851],1,"[0,2,0,1,0]"
4796,0,[8852],1,"[0,2,0,1,0]"
4797,0,[8853],1,"[0,2,0,1,0]"
4798,0,[8854],1,"[0,2,0,1,0]"
4799,0,[8855],1,"[0,2,0,1,0]"
4800,0,[8856],1,"[0,2,0,1,0]"
4801,0,[8857],1,"[0,2,0,1,0]"
4802,0,[8858],1,"[0,2,0,1,0]"
4803,0,[8859],1,"[0,2,0,1,0]"
4804,0,[8860],1,"[0,2,0,1,0]"
4805,0,[8861],1,"[0,2,0,1,0]"
4806,0,[8862],1,"[0,2,0,1,0]"
4807,0,[8863],1,"[0,2,0,1,0]"
4808,0,[8864],1,"[0,2,0,1,0]"
4809,0,[8865],1,"[0,2,0,1,0]"
4810,0,[8866],1,"[0,2,0,1,0]"
4811,0,[8867],1,"[0,2,0,1,0]"
4812,0,[8868],1,"[0,2,0,1,0]"
4813,0,[8869],1,"[0,2,0,1,0]"
4814,0,[8870],1,"[0,2,0,1,0]"
4815,0,[8871],1,"[0,2,0,1,0]"
4816,0,[8872],1,"[0,2,0,1,0]"
4817,0,[8873],1,"[0,2,0,1,0]"
4818,0,[8874],1,"[0,2,0,1,0]"
4819,0,[8875],1,"[0,2,0,1,0]"
4820,0,[8876],1,"[0,2,0,1,0]"
4821,0,[8877],1,"[0,2,0,1,0]"
4822,0,[8878],1,"[0,2,0,1,0]"
4823,0,[8879],1,"[0,2,0,1,0]"
4824,0,[8880],1,"[0,2,0,1,0]"
4825,0,[8881],1,"[0,2,0,1,0]"
4826,0,[8882],1,"[0,2,0,1,0]"
4827,0,[8883],1,"[0,2,0,1,0]"
4828,0,[8884],1,"[0,2,0,1,0]"
4829,0,[8885],1,"[0,2,0,1,0]"
4830,0,[8886],1,"[0,2,0,1,0]"
4831,0,[8887],1,"[0,2,0,1,0]"
4832,0,[8888],1,"[0,2,0,1,0]"
4833,0,[8889],1,"[0,2,0,1,0]"
4834,0,[8890],1,"[0,2,0,1,0]"
4835,0,[8891],1,"[0,2,0,1,0]"
4836,0,[8892],1,"[0,2,0,1,0]"
4837,0,[8893],1,"[0,2,0,1,0]"
4838,0,[8894],1,"[0,2,0,1,0]"
4839,0,[8895],1,"[0,2,0,1,0]"
4840,0,[8896],1,"[0,2,0,1,0]"
4841,0,[8897],1,"[0,2,0,1,0]"
4842,0,[8898],1,"[0,2,0,1,0]"
4843,0,[8899],1,"[0,2,0,1,0]"
4844,0,[8900],1,"[0,2,0,1,0]"
4845,0,[8901],1,"[0,2,0,1,0]"
4846,0,[8902],1,"[0,2,0,1,0]"
4847,0,[8903],1,"[0,2,0,1,0]"
4848,0,[8904],1,"[0,2,0,1,0]"
4849,0,[8905],1,"[0,2,0,1,0]"
4850,0,[8906],1,"[0,2,0,1,0]"
4851,0,[8907],1,"[0,2,0,1,0]"
4852,0,[8908],1,"[0,2,0,1,0]"
4853,0,[8909],1,"[0,2,0,1,0]"
4854,0,[8910],1,"[0,2,0,1,0]"
4855,0,[8911],1,"[0,2,0,1,0]"
4856,0,[8912],1,"[0,2,0,1,0]"
4857,0,[8913],1,"[0,2,0,1,0]"
4858,0,[8914],1,"[0,2,0,1,0]"
4859,0,[8915],1,"[0,2,0,1,0]"
4860,0,[8916],1,"[0,2,0,1,0]"
4861,0,[8917],1,"[0,2,0,1,0]"
4862,0,[8918],1,"[0,2,0,1,0]"
4863,0,[8919],1,"[0,2,0,1,0]"
4864,0,[8920],1,"[0,2,0,1,0]"
4865,0,[8921],1,"[0,2,0,1,0]"
4866,0,[8922],1,"[0,2,0,1,0]"
4867,0,[8923],1,"[0,2,0,1,0]"
4868,0,[8924],1,"[0,2,0,1,0]"
4869,0,[8925],1,"[0,2,0,1,0]"
4870,0,[8926],1,"[0,2,0,1,0]"
4871,0,[8927],1,"[0,2,0,1,0]"
4872,0,[8928],1,"[0,2,0,1,0]"
4873,0,[8929],1,"[0,2,0,1,0]"
4874,0,[8930],1,"[0,2,0,1,0]"
4875,0,[8931],1,"[0,2,0,1,0]"
4876,0,[8932],1,"[0,2,0,1,0]"
4877,0,[8933],1,"[0,2,0,1,0]"
4878,0,[8934],1,"[0,2,0,1,0]"
4879,0,[8935],1,"[0,2,0,1,0]"
4880,0,[8936],1,"[0,2,0,1,0]"
4881,0,[8937],1,"[0,2,0,1,0]"
4882,0,[8938],1,"[0,2,0,1,0]"
4883,0,[8939],1,"[0,2,0,1,0]"
4884,0,[8940],1,"[0,2,0,1,0]"
4885,0,[8941],1,"[0,2,0,1,0]"
