timestamp,params,metrics
2026-03-13 12:37:52,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.9, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.91, ""LR accuracy"": 0.936, ""ens accuracy"": 0.933, ""ens imp accuracy"": 0.939, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 143.88323307037354}"
2026-03-13 12:39:45,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.907, ""LR accuracy"": 0.933, ""ens accuracy"": 0.933, ""ens imp accuracy"": 0.946, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 112.48967790603638}"
2026-03-13 12:41:05,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.1, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.919, ""LR accuracy"": 0.921, ""ens accuracy"": 0.94, ""ens imp accuracy"": 0.94, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 80.04955458641052}"
2026-03-13 12:42:27,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.2, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.916, ""LR accuracy"": 0.921, ""ens accuracy"": 0.942, ""ens imp accuracy"": 0.937, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 81.58395004272461}"
2026-03-13 12:44:12,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.7, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.924, ""LR accuracy"": 0.927, ""ens accuracy"": 0.923, ""ens imp accuracy"": 0.935, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 105.0756344795227}"
2026-03-13 12:45:55,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.8, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.926, ""LR accuracy"": 0.929, ""ens accuracy"": 0.924, ""ens imp accuracy"": 0.938, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 102.4818606376648}"
2026-03-13 12:47:51,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.9, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.92, ""LR accuracy"": 0.933, ""ens accuracy"": 0.933, ""ens imp accuracy"": 0.939, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 115.30811762809753}"
2026-03-13 12:50:09,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.917, ""LR accuracy"": 0.938, ""ens accuracy"": 0.933, ""ens imp accuracy"": 0.943, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 137.47133445739746}"
2026-03-13 12:52:28,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.1, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.923, ""LR accuracy"": 0.926, ""ens accuracy"": 0.94, ""ens imp accuracy"": 0.947, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 139.27022695541382}"
2026-03-13 12:54:52,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.2, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.919, ""LR accuracy"": 0.925, ""ens accuracy"": 0.942, ""ens imp accuracy"": 0.944, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 143.7954478263855}"
2026-03-13 12:57:14,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.7, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.92, ""LR accuracy"": 0.925, ""ens accuracy"": 0.923, ""ens imp accuracy"": 0.933, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 141.00083088874817}"
2026-03-13 12:58:37,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.8, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.924, ""LR accuracy"": 0.928, ""ens accuracy"": 0.924, ""ens imp accuracy"": 0.94, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 82.47267699241638}"
2026-03-13 12:59:56,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.9, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.914, ""LR accuracy"": 0.932, ""ens accuracy"": 0.933, ""ens imp accuracy"": 0.937, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 78.55788373947144}"
2026-03-13 13:01:40,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.912, ""LR accuracy"": 0.935, ""ens accuracy"": 0.933, ""ens imp accuracy"": 0.944, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 103.80660557746887}"
2026-03-13 13:03:43,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.1, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.925, ""LR accuracy"": 0.928, ""ens accuracy"": 0.94, ""ens imp accuracy"": 0.944, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 122.84065747261047}"
2026-03-13 13:05:45,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.2, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.92, ""LR accuracy"": 0.922, ""ens accuracy"": 0.942, ""ens imp accuracy"": 0.938, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 121.31137228012085}"
2026-03-13 13:08:15,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.7, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.916, ""LR accuracy"": 0.929, ""ens accuracy"": 0.923, ""ens imp accuracy"": 0.935, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.958, ""time"": 149.63778448104858}"
2026-03-13 13:10:05,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.8, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.915, ""LR accuracy"": 0.933, ""ens accuracy"": 0.924, ""ens imp accuracy"": 0.938, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.958, ""time"": 109.95502519607544}"
2026-03-13 13:11:24,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.9, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.911, ""LR accuracy"": 0.935, ""ens accuracy"": 0.933, ""ens imp accuracy"": 0.937, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.958, ""time"": 78.73029017448425}"
2026-03-13 13:12:43,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.91, ""LR accuracy"": 0.94, ""ens accuracy"": 0.933, ""ens imp accuracy"": 0.946, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.958, ""time"": 78.16314601898193}"
2026-03-13 13:14:03,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.1, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.922, ""LR accuracy"": 0.927, ""ens accuracy"": 0.94, ""ens imp accuracy"": 0.942, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.958, ""time"": 80.58799505233765}"
2026-03-13 13:15:23,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.2, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.92, ""LR accuracy"": 0.926, ""ens accuracy"": 0.942, ""ens imp accuracy"": 0.936, ""raw svm accuracy"": 0.945, ""raw lr accuracy"": 0.958, ""time"": 79.5600004196167}"

2026-03-13 15:00:28,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.7, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.929, ""LR accuracy"": 0.926, ""ens accuracy"": 0.919, ""ens imp accuracy"": 0.934, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 249.59679555892944}"
2026-03-13 15:02:27,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.8, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.925, ""LR accuracy"": 0.926, ""ens accuracy"": 0.927, ""ens imp accuracy"": 0.939, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 119.11093330383301}"
2026-03-13 15:04:26,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.9, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.929, ""LR accuracy"": 0.929, ""ens accuracy"": 0.936, ""ens imp accuracy"": 0.942, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 118.31697726249695}"
2026-03-13 15:06:24,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.934, ""LR accuracy"": 0.924, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.941, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 117.9062728881836}"
2026-03-13 15:08:20,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.1, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.937, ""LR accuracy"": 0.927, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.946, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 115.9618079662323}"
2026-03-13 15:10:19,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.2, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.927, ""LR accuracy"": 0.927, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.944, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 118.20667290687561}"
2026-03-13 15:12:20,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.7, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.914, ""LR accuracy"": 0.924, ""ens accuracy"": 0.919, ""ens imp accuracy"": 0.932, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 121.24157309532166}"
2026-03-13 15:14:24,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.8, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.913, ""LR accuracy"": 0.925, ""ens accuracy"": 0.927, ""ens imp accuracy"": 0.936, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 123.06953024864197}"
2026-03-13 15:16:37,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.9, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.93, ""LR accuracy"": 0.934, ""ens accuracy"": 0.936, ""ens imp accuracy"": 0.942, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 132.61052823066711}"
2026-03-13 15:19:23,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.931, ""LR accuracy"": 0.92, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.942, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 166.164146900177}"
2026-03-13 15:21:19,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.1, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.925, ""LR accuracy"": 0.925, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.941, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 115.99627709388733}"
2026-03-13 15:23:46,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.2, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.912, ""LR accuracy"": 0.928, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.94, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 146.17594718933105}"
2026-03-13 15:27:08,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.7, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.924, ""LR accuracy"": 0.923, ""ens accuracy"": 0.919, ""ens imp accuracy"": 0.932, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 201.54142785072327}"
2026-03-13 15:30:03,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.8, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.925, ""LR accuracy"": 0.927, ""ens accuracy"": 0.927, ""ens imp accuracy"": 0.942, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 174.47305297851562}"
2026-03-13 15:33:06,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.9, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.928, ""LR accuracy"": 0.925, ""ens accuracy"": 0.936, ""ens imp accuracy"": 0.945, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 183.46638441085815}"
2026-03-13 15:36:21,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.936, ""LR accuracy"": 0.916, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.939, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 193.80817651748657}"
2026-03-13 15:39:33,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.1, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.927, ""LR accuracy"": 0.925, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.94, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 191.99200177192688}"
2026-03-13 15:42:47,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 1, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.2, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.923, ""LR accuracy"": 0.926, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.944, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 193.36346292495728}"
2026-03-13 15:45:45,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.7, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.924, ""LR accuracy"": 0.921, ""ens accuracy"": 0.919, ""ens imp accuracy"": 0.93, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 177.72423720359802}"
2026-03-13 15:48:50,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.8, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.926, ""LR accuracy"": 0.926, ""ens accuracy"": 0.927, ""ens imp accuracy"": 0.942, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 184.85958886146545}"
2026-03-13 15:52:07,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 0.9, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.932, ""LR accuracy"": 0.928, ""ens accuracy"": 0.936, ""ens imp accuracy"": 0.939, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 196.46134448051453}"
2026-03-13 15:55:26,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.94, ""LR accuracy"": 0.923, ""ens accuracy"": 0.937, ""ens imp accuracy"": 0.938, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 198.5470051765442}"
2026-03-13 15:58:41,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.1, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.927, ""LR accuracy"": 0.929, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.941, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 194.73216271400452}"
2026-03-13 16:02:02,"{""train size"": 5000, ""test size"": 1000, ""q range"": 10, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 4, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.2, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.923, ""LR accuracy"": 0.926, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.943, ""raw svm accuracy"": 0.949, ""raw lr accuracy"": 0.948, ""time"": 200.26314091682434}"

2026-03-13 16:15:20,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.0, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.917, ""LR accuracy"": 0.938, ""ens accuracy"": 0.933, ""ens imp accuracy"": 0.943, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 163.32894802093506}"
2026-03-13 16:16:38,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.05, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.923, ""LR accuracy"": 0.929, ""ens accuracy"": 0.938, ""ens imp accuracy"": 0.949, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 78.23853588104248}"
2026-03-13 16:17:57,"{""train size"": 5000, ""test size"": 1000, ""q range"": 5, ""svm c"": 3.0, ""quantize method"": 2, ""alpha method"": 2, ""discretize method"": 2, ""discretization range"": 3, ""matrix sparsity"": 0.8, ""matrix positive"": 0.1, ""matrix threshold"": 1.1, ""database"": ""digit"", ""kernel number"": 8}","{""SVM accuracy"": 0.923, ""LR accuracy"": 0.926, ""ens accuracy"": 0.94, ""ens imp accuracy"": 0.947, ""raw svm accuracy"": 0.946, ""raw lr accuracy"": 0.958, ""time"": 78.72660303115845}"
